Date,SEK.AX,TLS.AX,WOW.AX,WBC.AX,BHP.AX,CBA.AX,CPU.AX,WES.AX
2015-11-05,11.59879207611084,4.295493125915527,19.59407615661621,21.45673942565918,14.76986598968506,54.21819686889648,9.034961700439451,18.985740661621094
2015-11-06,11.720428466796877,4.287417411804199,19.849504470825195,21.829177856445312,14.40188217163086,54.747161865234375,9.051465034484863,19.112741470336918
2015-11-09,11.607479095458984,4.214750289916992,19.36336326599121,21.580888748168945,13.58979606628418,54.02519607543945,8.91944694519043,18.9124755859375
2015-11-10,11.59879207611084,4.230898380279541,19.67647361755371,21.31190299987793,13.684965133666992,53.43906021118164,8.729671478271484,18.80990219116211
2015-11-11,11.703052520751951,4.27126932144165,19.750627517700195,21.439943313598636,13.291606903076172,54.32542419433594,8.737923622131348,18.99551010131836
2015-11-12,11.781245231628418,4.2389726638793945,19.70943069458008,21.77427673339844,13.075900077819824,55.32615661621094,9.175230026245115,18.902708053588867
2015-11-13,11.82468605041504,4.150156021118164,19.38808250427246,21.710254669189453,12.834808349609377,54.15387344360352,9.31549835205078,18.25796127319336
2015-11-16,11.694360733032228,4.166304588317871,19.03377342224121,21.354581832885746,12.752330780029297,53.45335006713867,9.199983596801758,18.101659774780277
2015-11-17,11.937633514404297,4.27126932144165,19.28096389770508,21.767162322998047,12.923630714416504,55.09026718139648,9.257741928100586,18.380075454711918
2015-11-18,11.972386360168455,4.311640739440918,19.058490753173828,21.888092041015625,12.56834316253662,55.64067077636719,9.340253829956056,18.29703712463379
2015-11-19,12.276473999023438,4.3843092918396,19.48695945739746,22.464279174804688,12.95535373687744,56.569915771484375,9.54653263092041,18.902708053588867
2015-11-20,12.319915771484377,4.368160724639893,19.536396026611328,22.6634578704834,13.006109237670898,57.06313705444336,9.686800956726074,19.054122924804688
2015-11-23,12.580561637878418,4.408531188964844,20.29445075988769,22.684799194335938,12.73329734802246,57.47057723999024,9.80231475830078,19.25438690185547
2015-11-24,12.511055946350098,4.376235008239746,19.81654357910156,22.55675506591797,12.504897117614746,56.92731094360352,9.777563095092772,19.13716125488281
2015-11-25,12.46761703491211,4.327789306640625,20.088455200195312,22.54964256286621,12.479519844055176,56.469844818115234,9.703302383422852,18.892940521240234
2015-11-26,12.519742965698242,4.368160724639893,19.791824340820312,22.82706642150879,12.016376495361328,57.3419075012207,9.686800956726074,18.819669723510746
2015-11-27,12.041892051696776,4.360086441040039,19.57759475708008,22.84840202331543,11.90851879119873,57.27043151855469,9.57128620147705,18.717100143432617
2015-11-30,12.059268951416016,4.327789306640625,19.50343513488769,22.869749069213867,11.477097511291504,56.77721405029297,9.612539291381836,18.604755401611328
2015-12-01,12.372045516967772,4.432753562927246,20.179096221923828,23.325008392333984,11.895831108093262,57.89230728149414,9.604290008544922,19.034582138061523
2015-12-02,12.285162925720217,4.456976890563965,19.865985870361328,23.545520782470703,11.895831108093262,58.44270706176758,9.703302383422852,19.107851028442383
2015-12-03,12.250410079956056,4.448902606964111,19.610551834106445,23.41036796569824,11.54054355621338,58.256866455078125,9.711553573608398,19.005279541015625
2015-12-04,12.041892051696776,4.368160724639893,19.775352478027344,22.976451873779297,11.375584602355955,57.3419075012207,9.596035957336426,18.824556350708008
2015-12-07,12.224345207214355,4.295493125915527,19.67647361755371,23.13294219970703,11.413654327392578,57.54920196533203,9.604290008544922,18.80501937866211
2015-12-08,12.163527488708496,4.327789306640625,19.49519920349121,22.93376922607422,10.81727409362793,57.28472137451172,9.52177906036377,18.76593780517578
2015-12-09,12.215657234191896,4.287417411804199,19.44575881958008,22.79861259460449,10.887063026428224,57.39196014404297,9.46402072906494,18.555912017822266
2015-12-10,12.172216415405272,4.2389726638793945,19.256244659423828,22.343351364135746,11.090085983276367,56.39836502075195,9.389760971069336,18.424036026000977
2015-12-11,12.15483856201172,4.198601245880127,18.95961570739746,22.386030197143555,10.912442207336426,56.43410110473633,9.447517395019531,18.49730110168457
2015-12-14,12.102709770202637,4.174378871917725,18.613544464111328,21.809844970703125,10.53177547454834,55.35474395751953,9.340253829956056,18.18469619750977
2015-12-15,12.189593315124512,4.222824573516846,18.531152725219727,21.767162322998047,10.322407722473145,54.947303771972656,9.373257637023926,18.21888732910156
2015-12-16,12.424172401428224,4.303566932678223,19.16560935974121,22.378915786743164,10.899754524230955,56.53417205810547,9.26599407196045,18.95155143737793
2015-12-17,12.823832511901855,4.392383575439453,19.38808250427246,22.89108657836914,10.798242568969728,57.67787170410156,9.373257637023926,19.220190048217773
2015-12-18,12.59793758392334,4.424680233001709,19.42104148864746,22.96221923828125,10.70307445526123,58.30690002441406,9.36500644683838,19.498607635498047
2015-12-21,12.554497718811035,4.392383575439453,19.42104148864746,22.94087791442871,10.868029594421388,58.55707931518555,9.29074764251709,19.562105178833008
2015-12-22,12.789080619812012,4.3843092918396,19.42104148864746,22.763044357299805,10.67769718170166,58.37837219238281,9.439268112182615,19.67444610595703
2015-12-23,12.823832511901855,4.376235008239746,19.519914627075195,22.805727005004883,11.045673370361328,58.650001525878906,9.46402072906494,19.689098358154297
